NCEP_ID,IGRA_ID,LAT,LON,ELEV,IGRA_LAT,IGRA_LON
03644,UKM00003649,51.68,-1.77,87,51.75,-1.583
03647,UKM00003649,51.87,-1.68,215,51.75,-1.583
03701,BEM00006447,51.02,4.5,126,50.7969,4.3581
03712,UKM00003715,51.2,-3.53,83,51.4,-3.35
03717,UKM00003715,51.48,-3.18,9,51.4,-3.35
03744,UKM00003743,51.3,-1.77,175,51.2017,-1.8058
03745,UKM00003743,51.25,-1.77,139,51.2017,-1.8058
03746,UKM00003743,51.17,-1.75,124,51.2017,-1.8058
03749,UKM00003743,51.15,-1.57,91,51.2017,-1.8058
03776,UKM00003774,51.15,-0.18,59,51.083,-0.217
03780,UKM00003774,51.22,-0.13,63,51.083,-0.217
03781,UKM00003774,51.3,-0.08,170,51.083,-0.217
03791,UKM00003693,51.45,0.75,5,51.5547,0.8269
03809,UKM00003808,50.08,-5.25,82,50.2183,-5.3275
03815,UKM00003808,49.97,-5.2,60,50.2183,-5.3275
03877,UKM00003882,50.92,0.15,40,50.8994,0.3169
03883,UKM00003882,50.78,0.3,5,50.8994,0.3169
03884,UKM00003882,50.87,0.33,17,50.8994,0.3169
03912,UKM00003918,54.72,-6.52,17,54.5,-6.3333
03913,UKM00003918,54.45,-6.57,27,54.5,-6.3333
03917,UKM00003918,54.65,-6.22,81,54.5,-6.3333
03924,UKM00003920,54.6,-5.88,5,54.48,-6.1
04014,ICM00004018,63.82,-22.72,20,63.9806,-22.595
04120,ICM00004018,63.85,-22.42,4,63.9806,-22.595
04193,ICM00004089,65.22,-14.27,949,65.2833,-14.4
04202,GLM00004202,76.52,-68.83,77,76.533,-68.75
04224,GLM00004220,68.72,-52.8,27,68.7081,-52.8517
04270,GLM00004270,61.18,-45.45,24,61.1667,-45.4167
06053,DAM00006030,56.95,9.85,6,57.1,9.867
06180,DAM00006181,55.63,12.67,5,55.767,12.533
06183,DAM00006181,55.53,12.72,2,55.767,12.533
06186,DAM00006181,55.68,12.55,9,55.767,12.533
06200,NLM00006210,52.03,4.35,-2,52.167,4.433
06210,NLM00006210,52.18,4.42,1,52.167,4.433
06227,NLM00006235,52.77,4.65,7,52.9269,4.7811
06229,NLM00006235,53.0,4.72,0,52.9269,4.7811
06254,NLM00006210,52.27,4.3,17,52.167,4.433
06265,NLM00006260,52.13,5.27,20,52.0989,5.1797
06286,GMM00010200,53.2,7.15,0,53.3894,7.2269
06356,NLM00006260,51.87,5.15,1,52.0989,5.1797
06391,GMM00010404,51.5,6.2,19,51.733,6.267
06407,BEM00006400,51.2,2.87,4,51.083,2.65
06448,BEM00006447,50.9,4.5,55,50.7969,4.3581
06451,BEM00006447,50.9,4.47,55,50.7969,4.3581
06463,BEM00006458,50.78,4.95,71,50.7456,4.7633
06467,BEM00006476,49.9,5.22,461,50.033,5.4
06473,BEM00006476,50.27,5.25,250,50.033,5.4
06495,BEM00006496,50.5,6.1,693,50.4822,6.1814
06604,SZM00006610,46.95,6.85,446,46.8117,6.9425
07179,FRM00007180,48.78,5.98,336,48.6833,6.2167
07181,FRM00007180,48.58,5.97,336,48.6833,6.2167
07629,FRM00007630,43.58,1.38,187,43.633,1.367
07646,FRM00007645,43.75,4.42,94,43.8569,4.4064
07658,FRM00007645,43.8,4.5,77,43.8569,4.4064
07677,FRM00007680,43.2,6.68,112,43.417,6.75
07684,FRM00007680,43.55,6.95,9,43.417,6.75
07688,FRM00007690,43.57,7.13,82,43.65,7.2
07695,FRM00007690,43.68,7.33,138,43.65,7.2
08002,SPM00008001,43.3,-8.38,103,43.3658,-8.4214
08003,SPM00008001,43.48,-8.32,241,43.3658,-8.4214
08005,SPM00008001,43.47,-8.23,6,43.3658,-8.4214
08021,SPM00008023,43.43,-3.82,5,43.4911,-3.8006
08023,SPM00008023,43.47,-3.82,66,43.4911,-3.8006
08160,SPM00008160,41.65,-1.0,257,41.6786,-1.0731
08161,SPM00008160,41.65,-0.88,237,41.6786,-1.0731
08180,SPM00008190,41.4,2.15,93,41.3844,2.1181
08181,SPM00008190,41.28,2.07,4,41.3844,2.1181
08220,SPM00008221,40.67,-3.77,823,40.4653,-3.5797
08222,SPM00008221,40.42,-3.68,667,40.4653,-3.5797
08223,SPM00008221,40.38,-3.78,690,40.4653,-3.5797
08224,SPM00008221,40.3,-3.72,620,40.4653,-3.5797
08227,SPM00008221,40.48,-3.45,607,40.4653,-3.5797
08303,SPM00008302,39.73,2.72,1015,39.6058,2.7067
08306,SPM00008302,39.55,2.73,4,39.6058,2.7067
08429,SPM00008430,37.95,-1.23,75,38.0019,-1.1708
08430,SPM00008430,37.98,-1.13,63,38.0019,-1.1708
08431,SPM00008433,37.58,-1.0,219,37.783,-0.8
08508,POM00008508,38.73,-27.07,113,38.7678,-27.0856
08511,POM00008508,38.67,-27.22,76,38.7678,-27.0856
08521,POM00008522,32.68,-16.78,58,32.6333,-16.9
08532,POM00008579,38.83,-9.33,130,38.7667,-9.1333
08534,POM00008579,38.7,-9.05,11,38.7667,-9.1333
08535,POM00008579,38.72,-9.15,95,38.7667,-9.1333
08537,POM00008579,38.88,-9.03,3,38.7667,-9.1333
08546,POM00008545,41.13,-8.6,100,41.233,-8.683
09379,GMM00010384,52.38,13.52,47,52.483,13.417
09385,GMM00010384,52.38,13.52,47,52.483,13.417
09469,GMM00010468,51.42,12.23,142,51.55,12.0667
09488,GMM00010486,51.13,13.77,230,51.11,13.67
09546,GMM00010548,50.63,10.15,487,50.5617,10.3772
10031,GMM00010035,54.78,9.38,43,54.5333,9.55
10034,GMM00010035,54.63,9.35,20,54.5333,9.55
10037,GMM00010035,54.47,9.52,22,54.5333,9.55
10038,GMM00010035,54.52,9.53,10,54.5333,9.55
10044,GMM00010046,54.5,10.27,21,54.383,10.15
10045,GMM00010046,54.33,10.1,19,54.383,10.15
10150,GMM00010046,54.17,10.35,26,54.383,10.15
10203,GMM00010200,53.33,7.2,6,53.3894,7.2269
10235,GMM00010238,53.0,9.83,77,52.8153,9.9247
10306,GMM00010307,52.3,7.38,49,52.267,7.433
10314,GMM00010307,52.33,7.55,39,52.267,7.433
10343,GMM00010238,52.6,10.02,52,52.8153,9.9247
10381,GMM00010384,52.47,13.3,51,52.483,13.417
10382,GMM00010384,52.57,13.32,37,52.483,13.417
10384,GMM00010384,52.47,13.4,50,52.483,13.417
10400,GMM00010410,51.28,6.77,45,51.4056,6.9686
10404,GMM00010404,51.75,6.28,26,51.733,6.267
10405,GMM00010404,51.6,6.13,32,51.733,6.267
10411,GMM00010410,51.55,7.08,50,51.4056,6.9686
10413,GMM00010410,51.65,7.17,74,51.4056,6.9686
10438,GMM00010437,51.32,9.48,158,51.13,9.28
10466,GMM00010468,51.52,11.95,93,51.55,12.0667
10469,GMM00010468,51.42,12.23,133,51.55,12.0667
10488,GMM00010486,51.13,13.77,230,51.11,13.67
10504,BEM00006496,50.65,6.28,572,50.4822,6.1814
10546,GMM00010548,50.63,10.15,494,50.5617,10.3772
10615,GMM00010619,49.77,7.05,479,49.65,7.3
10628,GMM00010659,49.98,9.97,109,49.75,10.2
10640,GMM00010642,50.1,8.75,99,50.167,8.95
10643,GMM00010642,49.95,8.97,131,50.167,8.95
10644,GMM00010642,49.93,9.07,125,50.167,8.95
10653,GMM00010659,49.65,9.97,298,49.75,10.2
10688,GMM00010687,49.67,12.18,438,49.7,11.95
10706,GMM00010619,49.48,7.05,398,49.65,7.3
10737,GMM00010739,48.77,9.18,305,48.8333,9.2
10762,GMM00010764,49.5,10.97,302,49.383,11.167
10763,GMM00010764,49.5,11.08,318,49.383,11.167
10765,GMM00010764,49.22,11.1,395,49.383,11.167
10775,GMM00010771,49.22,11.83,442,49.4283,11.9022
10818,GMM00010921,48.1,8.77,973,47.983,8.9
10827,GMM00010921,48.18,9.0,930,47.983,8.9
10834,GMM00010828,48.17,9.5,526,48.1,9.25
10857,GMM00010954,48.07,10.9,623,47.8342,10.8667
10863,GMM00010868,48.4,11.7,470,48.2442,11.5525
10864,GMM00010868,48.07,11.63,560,48.2442,11.5525
10866,GMM00010868,48.13,11.72,529,48.2442,11.5525
10870,GMM00010868,48.35,11.78,448,48.2442,11.5525
10871,GMM00010868,48.33,11.62,510,48.2442,11.5525
10953,GMM00010954,47.87,10.62,721,47.8342,10.8667
11009,AUM00011010,48.18,14.03,323,48.2353,14.1881
11012,AUM00011010,48.05,14.13,382,48.2353,14.1881
11030,AUM00011035,48.32,16.12,175,48.2486,16.3564
11033,AUM00011035,48.15,16.13,440,48.2486,16.3564
11034,AUM00011035,48.2,16.37,171,48.2486,16.3564
11036,AUM00011035,48.12,16.57,183,48.2486,16.3564
11037,AUM00011035,48.2,16.57,153,48.2486,16.3564
11040,AUM00011035,48.13,16.42,199,48.2486,16.3564
11059,AUM00011010,48.17,14.07,314,48.2353,14.1881
11060,AUM00011010,48.3,14.28,262,48.2353,14.1881
11080,AUM00011035,48.2,16.23,227,48.2486,16.3564
11081,AUM00011035,48.02,16.23,249,48.2486,16.3564
11082,AUM00011035,48.03,16.28,218,48.2486,16.3564
11119,AUM00011120,47.33,11.2,1204,47.2603,11.3439
11126,AUM00011120,47.22,11.47,2247,47.2603,11.3439
11236,AUM00011240,47.23,15.23,999,46.9931,15.4392
11241,AUM00011240,47.2,15.47,1442,46.9931,15.4392
11285,AUM00011240,46.82,15.23,355,46.9931,15.4392
11290,AUM00011240,47.12,15.45,377,46.9931,15.4392
11292,AUM00011240,47.08,15.58,526,46.9931,15.4392
11295,AUM00011240,46.78,15.55,272,46.9931,15.4392
11393,HUM00012812,47.47,16.67,199,47.267,16.633
11518,EZM00011520,50.1,14.27,380,50.0078,14.4469
11567,EZM00011520,50.12,14.53,287,50.0078,14.4469
11710,EZM00011747,49.65,16.95,510,49.4525,17.1347
11722,EZM00011722,49.12,16.75,300,49.08,16.62
11723,EZM00011722,49.15,16.7,238,49.08,16.62
11930,LOM00011952,49.2,20.22,2635,49.0333,20.3167
11933,LOM00011952,49.12,20.08,1368,49.0333,20.3167
11934,LOM00011952,49.07,20.25,703,49.0333,20.3167
11938,LOM00011952,48.85,20.18,906,49.0333,20.3167
12125,PLM00012120,54.55,17.75,17,54.7536,17.5347
12326,PLM00012330,52.33,16.97,92,52.417,16.85
12330,PLM00012330,52.43,16.83,92,52.417,16.85
12372,PLM00012374,52.28,20.97,99,52.4078,20.9564
12399,BOM00033008,52.07,23.62,135,52.1167,23.6833
12425,PLM00012425,51.13,16.98,116,51.1131,16.8811
12786,UPM00033631,48.4,22.17,103,48.633,22.267
12838,HUM00012843,47.45,18.97,132,47.4333,19.1833
12840,HUM00012843,47.52,19.03,129,47.4333,19.1833
12844,HUM00012843,47.35,18.99,100,47.4333,19.1833
12941,HUM00012942,46.13,18.25,440,46.0,18.233
13012,SIM00014015,46.1,14.37,685,46.0656,14.5122
13014,SIM00014015,46.22,14.48,362,46.0656,14.5122
13128,HRM00014240,45.9,15.97,988,45.8219,16.0336
13131,HRM00014240,45.73,16.07,106,45.8219,16.0336
13222,HRM00014430,44.13,15.22,7,44.0969,15.3403
13272,RIM00013275,44.82,20.28,96,44.7667,20.4167
13274,RIM00013275,44.8,20.47,132,44.7667,20.4167
13322,HRM00014430,43.85,15.2,35,44.0969,15.3403
13333,HRM00013334,43.53,16.3,24,43.517,16.433
13584,MKM00013586,41.73,21.52,2540,41.95,21.633
13588,MKM00013586,42.02,21.4,301,41.95,21.633
13590,MKM00013586,41.9,21.85,856,41.95,21.633
14012,SIM00014015,46.1,14.37,685,46.0656,14.5122
14014,SIM00014015,46.22,14.48,384,46.0656,14.5122
14235,HRM00014240,45.92,15.97,988,45.8219,16.0336
14241,HRM00014240,45.73,16.07,107,45.8219,16.0336
14328,HRM00014430,44.13,15.22,7,44.0969,15.3403
14427,HRM00014430,43.85,15.2,35,44.0969,15.3403
14428,HRM00014430,44.13,15.22,7,44.0969,15.3403
14444,HRM00013334,43.53,16.3,21,43.517,16.433
15044,ROM00015010,47.47,22.8,162,47.717,22.883
15080,ROM00015080,47.05,21.93,136,47.033,21.9
15132,ROM00015150,46.68,27.23,251,46.583,26.983
15143,ROM00015120,46.57,23.78,430,46.7778,23.5714
15148,ROM00015150,46.53,26.83,1285,46.583,26.983
15163,ROM00015120,46.58,23.47,1353,46.7778,23.5714
15235,ROM00015235,45.85,24.98,428,45.833,24.933
15238,ROM00015300,45.87,25.78,525,45.7,25.533
15254,ROM00015260,45.65,23.92,1454,45.783,24.083
15260,ROM00015260,45.8,24.15,445,45.783,24.083
15277,ROM00015260,45.63,24.25,517,45.783,24.083
15280,ROM00015302,45.45,25.45,2504,45.5,25.583
15282,ROM00015300,45.6,25.55,1024,45.7,25.533
15300,ROM00015300,45.63,25.58,538,45.7,25.533
15301,ROM00015300,45.45,25.3,1380,45.7,25.533
15307,ROM00015350,45.38,27.05,154,45.15,26.817
15325,ROM00015302,45.35,25.55,1510,45.5,25.583
15333,ROM00015350,45.2,26.97,15,45.15,26.817
15387,ROM00015360,44.9,29.69,1,45.15,29.667
15420,ROM00015420,44.5,26.13,94,44.5106,26.0781
15421,ROM00015420,44.55,26.1,95,44.5106,26.0781
15481,ROM00015480,44.33,28.43,102,44.217,28.633
15490,ROM00015490,43.77,24.87,31,43.75,24.883
15613,BUM00015614,42.58,23.27,2292,42.65,23.3833
15730,BUM00015730,41.63,25.4,243,41.65,25.367
16045,ITM00016044,45.98,13.03,51,46.0333,13.1833
16114,ITM00016113,44.38,7.82,560,44.5392,7.6125
16239,ITM00016245,41.8,12.55,101,41.67,12.4508
16240,ITM00016245,41.82,12.47,45,41.67,12.4508
16245,ITM00016245,41.65,12.43,12,41.67,12.4508
16247,ITM00016245,41.9,12.47,1,41.67,12.4508
16701,GRM00016716,38.05,23.67,138,37.8897,23.7417
16714,GRM00016716,37.97,23.72,107,37.8897,23.7417
16715,GRM00016716,38.1,23.78,237,37.8897,23.7417
16716,GRM00016716,37.9,23.73,9,37.8897,23.7417
16717,GRM00016716,37.98,23.57,2,37.8897,23.7417
16718,GRM00016716,38.07,23.55,31,37.8897,23.7417
16760,GRM00016754,35.18,25.32,336,35.3353,25.1819
17031,TUM00017030,41.25,36.55,7,41.2833,36.3
17062,TUM00017064,40.97,29.08,33,40.9,29.15
17096,TUM00017095,39.95,41.17,1758,39.9,41.2833
17128,TUM00017130,40.12,32.98,953,39.95,32.8833
17131,TUM00017130,39.93,32.75,823,39.95,32.8833
17218,TUM00017220,38.55,27.02,5,38.4333,27.1667
17219,TUM00017220,38.27,27.15,120,38.4333,27.1667
17238,TUM00017240,37.67,30.33,967,37.75,30.55
17280,TUM00017281,37.88,40.18,686,37.9,40.2
17600,CYM00017600,34.75,32.4,9,34.7194,32.4847
20674,RSM00020674,73.5,80.23,45,73.5136,80.4064
20744,RSM00020744,72.38,52.73,19,72.3667,52.7
22112,RSM00022113,68.88,33.02,7,68.9833,33.1167
22113,RSM00022113,68.97,33.05,46,68.9833,33.1167
22217,RSM00022217,67.13,32.43,30,67.1692,32.3542
22522,RSM00022522,64.98,34.78,10,64.95,34.65
22550,RSM00022543,64.58,40.5,3,64.6247,40.5114
22551,RSM00022543,64.85,40.28,4,64.6247,40.5114
22555,RSM00022543,64.53,40.5,11,64.6247,40.5114
22907,RSM00026063,60.15,30.52,115,59.95,30.7
23022,RSM00023022,69.77,61.68,53,69.783,61.783
23078,RSM00023078,69.32,88.22,62,69.3472,88.2639
23472,RSM00023472,65.78,87.95,38,65.7944,87.9889
23884,RSM00023884,61.6,90.0,60,61.5806,90.0306
23933,RSM00023933,60.97,69.07,40,61.0278,69.1189
24266,RSM00024266,67.55,133.38,136,67.5667,133.4
24507,RSM00024507,64.17,100.07,140,64.2694,100.2167
24726,RSM00024726,62.55,114.0,366,62.5333,113.8667
24790,RSM00024790,62.77,148.17,686,62.7833,148.1333
24959,RSM00024959,62.08,129.75,103,62.0167,129.7167
25677,RSM00025677,63.05,179.32,1,63.017,179.283
26034,ENM00026038,59.6,24.5,2,59.3981,24.6028
26038,ENM00026038,59.42,24.8,44,59.3981,24.6028
26258,RSM00026258,57.83,28.35,42,57.817,28.333
26298,RSM00026298,57.9,34.05,187,57.8833,34.0333
26422,LGM00026422,56.97,24.07,3,56.917,23.967
26477,RSM00026477,56.38,30.6,98,56.35,30.6167
26629,LHM00026629,54.87,23.88,75,54.8839,23.8358
26702,RSM00026702,54.7,20.62,20,54.7264,20.5583
26850,BOM00026850,53.87,27.53,234,53.933,27.633
27037,RSM00027038,59.28,39.87,116,59.3183,39.9256
27196,RSM00027199,58.65,49.62,164,58.5667,49.5667
27199,RSM00027199,58.6,49.63,158,58.5667,49.5667
27553,RSM00027459,56.22,43.82,79,56.2667,44.0
27595,RSM00027595,55.78,49.18,64,55.6075,49.2942
27612,RSM00027612,55.75,37.57,156,55.93,37.5183
27693,RSM00027595,55.4,49.53,61,55.6075,49.2942
27707,RSM00027707,54.12,35.33,203,54.1,35.35
27731,RSM00027730,54.62,39.72,135,54.6333,39.7
28224,RSM00028225,58.02,56.3,171,57.9583,56.1972
28225,RSM00028225,58.02,56.3,157,57.9583,56.1972
28448,RSM00028445,56.5,60.83,266,56.7333,61.0667
28722,RSM00028722,54.75,56.0,197,54.7106,55.815
29231,RSM00029231,58.3,82.9,76,58.3167,82.95
29282,RSM00029282,58.42,97.4,134,58.3833,97.45
29570,RSM00029574,56.03,92.75,276,56.0,92.883
29612,RSM00029612,55.37,78.4,120,55.3544,78.3083
29634,RSM00029634,55.03,82.9,162,54.9667,82.95
29838,RSM00029839,53.33,83.7,196,53.5,83.8333
29839,RSM00029839,53.35,83.82,159,53.5,83.8333
29865,RSM00029862,53.75,91.4,245,53.7667,91.3167
30309,RSM00030309,56.07,101.83,326,56.2833,101.75
30372,RSM00030372,56.92,118.37,703,56.9,118.2667
30635,RSM00030635,53.47,108.98,457,53.4167,109.0167
30673,RSM00030673,53.73,119.78,619,53.75,119.7333
30758,RSM00030758,52.02,113.32,685,52.0833,113.4833
31441,CHM00050353,51.88,126.57,159,51.717,126.65
31510,RSM00031510,50.27,127.5,130,50.2803,127.4783
31735,RSM00031736,48.52,135.17,77,48.5333,135.2333
31909,RSM00031909,45.03,136.67,11,45.0,136.6
31960,RSM00031977,43.12,131.9,138,43.2667,132.05
31974,RSM00031977,43.37,132.17,46,43.2667,132.05
32150,RSM00032150,46.92,142.73,31,46.95,142.7167
32215,RSM00032215,50.7,156.23,100,50.6833,156.1333
32217,RSM00032217,50.0,155.38,16,50.017,155.4
32540,RSM00032540,52.97,158.75,7,53.0833,158.5833
32548,RSM00032540,53.18,158.4,84,53.0833,158.5833
32583,RSM00032540,52.98,158.65,24,53.0833,158.5833
33041,BOM00033041,52.45,31.0,139,52.4019,30.9631
33517,UPM00033631,48.73,22.47,198,48.633,22.267
33658,UPM00033658,48.27,25.97,240,48.3667,25.9
33791,UPM00033791,47.93,33.33,100,48.0333,33.2167
33837,UPM00033837,46.48,30.63,64,46.4333,30.7667
33945,UPM00033946,44.83,33.95,170,44.6833,34.1333
33990,UPM00033946,44.5,34.17,14,44.6833,34.1333
33999,UPM00033946,44.47,34.07,1180,44.6833,34.1333
34009,RSM00034009,51.65,36.18,167,51.7667,36.1667
34106,RSM00034009,51.73,36.27,209,51.7667,36.1667
34122,RSM00034122,51.7,39.17,164,51.65,39.25
34123,RSM00034122,51.7,39.22,149,51.65,39.25
34300,UPM00034300,49.93,36.28,152,49.9667,36.1333
34560,RSM00034467,48.68,44.35,145,48.7833,44.3333
34880,RSM00034882,46.27,48.03,18,46.2833,47.9833
35121,RSM00035121,51.75,55.1,109,51.6925,55.0783
35700,KZM00035700,47.02,51.85,-23,47.1167,51.9167
35796,KZM00035796,46.9,75.0,423,46.8,75.083
36003,KZM00036003,52.28,76.95,146,52.3,76.9333
36096,RSM00036096,51.67,94.38,629,51.7103,94.4917
36177,KZM00036177,50.35,80.25,206,50.417,80.3
36736,CHM00051133,46.65,82.75,441,46.733,83.0
36870,KZM00036872,43.23,76.93,847,43.3633,77.0042
37017,RSM00037011,44.28,39.27,324,44.1,39.0333
37050,RSM00037055,44.05,43.03,576,44.2167,43.1
37171,RSM00037099,43.45,39.9,13,43.5833,39.7667
37386,GGM00037395,42.3,42.4,114,42.267,42.633
37390,GGM00037395,42.33,42.82,300,42.267,42.633
37472,RSM00037259,43.02,47.43,-14,43.0,47.5
37481,GGM00037484,41.83,41.78,7,41.633,41.6
37484,GGM00037484,41.65,41.63,6,41.633,41.6
37498,GGM00037484,41.53,41.58,310,41.633,41.6
37545,GGM00037549,41.7,44.78,403,41.6833,44.95
37546,GGM00037549,41.75,44.77,427,41.6833,44.95
37575,AJM00037575,41.63,46.65,518,41.55,46.667
37579,AJM00037575,41.67,46.8,1539,41.55,46.667
37632,GGM00037549,41.45,45.1,303,41.6833,44.95
37736,AJM00037735,40.73,46.32,326,40.717,46.417
37789,AMM00037789,40.13,44.47,910,40.2169,44.5017
37791,AMM00037789,40.4,44.65,1798,40.2169,44.5017
37850,AJM00037860,40.37,49.92,2,40.5333,50.0
37851,AJM00037860,40.42,49.78,61,40.5333,50.0
37852,AJM00037860,40.37,49.77,224,40.5333,50.0
37853,AJM00037860,40.48,49.97,6,40.5333,50.0
37864,AJM00037860,40.47,50.07,-6,40.5333,50.0
37874,AMM00037789,39.97,44.55,829,40.2169,44.5017
37941,AJM00037936,39.4,45.57,1206,39.2,45.417
37947,AJM00037936,38.95,45.63,712,39.2,45.417
38616,KGM00038613,40.7,72.9,868,40.917,72.95
38880,TXM00038880,37.97,58.33,230,37.987,58.361
38989,TXM00038989,35.95,62.9,349,35.9,62.9667
40007,SYM00040007,36.18,37.23,389,36.333,37.217
40067,JOM00040255,32.7,35.6,997,32.55,35.85
40095,JOM00040255,32.6,36.1,543,32.55,35.85
40176,ISM00040179,32.1,34.78,10,32.0,34.8167
40180,ISM00040186,32.0,34.9,40,31.8667,34.6833
40340,ISM00040199,29.63,35.02,53,29.55,34.95
40341,ISM00040199,29.48,34.98,2,29.55,34.95
40369,KUM00040582,29.07,48.17,16,29.2425,47.9714
40375,SAM00040375,28.37,36.58,773,28.3833,36.6
40400,SAM00040400,26.23,36.43,22,26.2,36.483
40415,SAM00040417,26.43,49.8,12,26.45,49.8167
40419,SAM00040416,26.4,50.1,10,26.267,50.167
40426,QAM00041169,25.3,51.55,3,25.2731,51.6081
40437,SAM00040437,24.88,46.77,611,24.9333,46.7167
40462,MUM00041256,23.58,58.28,14,23.5953,58.2983
40476,SAM00041024,21.67,39.15,8,21.7,39.1833
40477,SAM00041024,21.5,39.2,17,21.7,39.1833
40576,YMM00041344,15.48,44.22,2206,15.517,44.183
40580,KUM00040582,29.28,47.93,21,29.2425,47.9714
40581,KUM00040582,29.33,48.05,11,29.2425,47.9714
40584,KUM00040582,29.07,48.15,16,29.2425,47.9714
40585,KUM00040582,29.03,48.15,6,29.2425,47.9714
40650,IZM00040650,33.23,44.23,34,33.3,44.4
40688,IZM00040689,30.42,47.65,19,30.517,47.783
40766,IRM00040766,34.27,47.12,1322,34.35,47.15
40800,IRM00040800,32.62,51.67,1590,32.5175,51.7061
40802,IRM00040800,32.67,51.87,1607,32.5175,51.7061
40875,IRM00040875,27.18,56.28,9,27.2167,56.3667
40916,UZM00038927,37.22,67.42,300,37.233,67.267
40949,AFM00040948,34.63,69.05,1905,34.55,69.2167
41023,SAM00041024,21.65,39.1,2,21.7,39.1833
41024,SAM00041024,21.67,39.15,8,21.7,39.1833
41026,SAM00041024,21.5,39.2,17,21.7,39.1833
41141,SAM00041140,16.9,42.5,6,16.883,42.583
41168,QAM00041169,25.3,51.55,4,25.2731,51.6081
41256,MUM00041256,23.58,58.28,140,23.5953,58.2983
41258,MUM00041256,23.58,58.47,7,23.5953,58.2983
41312,MUM00041316,16.92,53.92,15,17.0439,54.1022
41315,MUM00041316,17.25,54.08,878,17.0439,54.1022
41316,MUM00041316,17.03,54.08,22,17.0439,54.1022
41390,YMM00041390,13.63,44.07,1411,13.683,44.15
41506,PKM00041506,35.85,71.83,1500,35.9217,71.8
41533,PKM00041529,34.07,71.98,315,34.0333,71.9333
41565,PKM00041529,33.82,71.88,1302,34.0333,71.9333
41641,PKM00041640,31.52,74.4,213,31.55,74.3333
41660,PKM00041661,30.25,66.88,1589,30.2667,66.9167
41661,PKM00041661,30.18,66.95,1802,30.2667,66.9167
41782,PKM00041780,24.8,66.98,4,24.9,67.1333
41852,BGM00041859,25.75,89.25,34,25.7333,89.2333
41855,BGM00041907,24.15,89.03,14,24.1333,89.05
41859,BGM00041859,25.75,89.25,34,25.7333,89.2333
41907,BGM00041907,24.15,89.03,14,24.1333,89.05
41915,BGM00041936,23.22,89.22,6,23.1833,89.1667
41921,BGM00041923,23.98,90.42,10,23.7667,90.3833
41922,BGM00041923,23.85,90.4,10,23.7667,90.3833
41935,BGM00041943,23.0,91.4,10,23.0333,91.4167
41950,BGM00041992,21.47,91.97,4,21.4333,91.9333
41965,BGM00041977,22.58,91.7,10,22.35,91.8167
41992,BGM00041992,21.45,91.98,2,21.4333,91.9333
42042,INM00042027,33.98,74.78,1666,34.0833,74.8333
42078,INM00042079,31.72,76.97,761,31.5333,76.9
42112,INM00042111,30.45,78.08,2005,30.3167,78.0333
42178,INM00042182,28.42,77.0,226,28.5833,77.2
42181,INM00042182,28.57,77.12,233,28.5833,77.2
42261,INM00042260,27.17,78.03,169,27.15,77.9667
42368,INM00042369,26.87,80.93,111,26.75,80.8833
42398,INM00042397,26.63,88.32,126,26.6667,88.3667
42539,INM00042539,24.25,72.18,135,24.2,72.2
42543,INM00042542,24.58,73.7,581,24.6167,73.8833
42654,INM00042647,23.23,72.72,82,23.0667,72.6333
42700,INM00042701,23.43,85.4,647,23.3167,85.3167
42706,INM00042706,23.25,87.05,82,23.3833,87.0833
42707,INM00042706,23.23,87.07,100,23.3833,87.0833
42792,INM00042886,22.12,84.03,241,21.9167,84.0833
42807,INM00042809,22.53,88.33,6,22.65,88.45
42866,INM00042867,21.15,79.12,311,21.1,79.05
42874,INM00042874,21.22,81.67,298,21.2333,81.65
42970,INM00042971,20.47,85.93,27,20.25,85.8333
43013,INM00043014,19.88,75.33,581,19.85,75.4
43057,INM00043003,18.9,72.82,11,19.1167,72.85
43064,INM00043063,18.58,73.92,593,18.5333,73.85
43149,INM00043150,17.72,83.27,3,17.6833,83.3
43180,INM00043181,16.52,80.62,20,16.533,80.8
43185,INM00043185,16.18,81.13,2,16.2,81.15
43196,INM00043192,15.42,73.78,62,15.4833,73.8167
43278,INM00043279,13.07,80.25,6,13.0,80.1833
43296,INM00043295,12.95,77.63,888,12.9667,77.5833
43347,INM00043346,10.77,79.85,2,10.9167,79.8333
43367,INM00043368,9.17,92.83,10,9.15,92.81
43373,INM00043371,8.53,76.87,7,8.4833,76.95
43395,MVM00043555,4.17,73.5,6,4.1917,73.5292
43422,CEM00043421,8.12,80.47,137,8.3333,80.4167
43467,CEM00043466,6.82,79.88,7,6.9,79.8667
43555,MVM00043555,4.17,73.5,6,4.1917,73.5292
44259,MGM00044259,48.07,114.5,756,48.0833,114.55
44292,MGM00044292,47.93,106.98,1316,47.9167,106.8667
44358,CHM00053068,43.73,111.9,962,43.6333,111.95
44449,INM00042382,27.17,84.98,140,26.983,84.85
45001,HKM00045004,22.2,114.02,79,22.3272,114.1686
45006,HKM00045004,22.28,114.12,76,22.3272,114.1686
45009,HKM00045004,22.18,114.3,60,22.3272,114.1686
45010,HKM00045004,22.37,114.22,576,22.3272,114.1686
45032,HKM00045004,22.47,113.98,35,22.3272,114.1686
45033,HKM00045004,22.53,114.15,13,22.3272,114.1686
45034,HKM00045004,22.48,114.23,53,22.3272,114.1686
45035,HKM00045004,22.47,113.98,35,22.3272,114.1686
