NCEP_ID IGRA_ID LAT LON ELEV
03745 UKM00003743  51.2500  -1.7700   139
03746 UKM00003743  51.1700  -1.7500   124
03749 UKM00003743  51.1500  -1.5700    91
03776 UKM00003774  51.1500  -0.1800    59
03780 UKM00003774  51.2200  -0.1300    63
03781 UKM00003774  51.3000  -0.0800   170
03791 UKM00003693  51.4500   0.7500     5
03809 UKM00003808  50.0800  -5.2500    82
03815 UKM00003808  49.9700  -5.2000    60
03877 UKM00003882  50.9200   0.1500    40
03883 UKM00003882  50.7800   0.3000     5
03884 UKM00003882  50.8700   0.3300    17
03912 UKM00003918  54.7200  -6.5200    17
03913 UKM00003918  54.4500  -6.5700    27
03917 UKM00003918  54.6500  -6.2200    81
03920 UKM00003918  54.4800  -6.1000    38
03924 UKM00003920  54.6000  -5.8800     5
04014 ICM00004018  63.8200 -22.7200    20
04120 ICM00004018  63.8500 -22.4200     4
04193 ICM00004089  65.2200 -14.2700   949
04202 GLM00004202  76.5200 -68.8300    77
04224 GLM00004220  68.7200 -52.8000    27
04270 GLM00004270  61.1800 -45.4500    24
04340 GLM00004339  70.4200 -21.9700    42
06053 DAM00006030  56.9500   9.8500     6
06180 DAM00006181  55.6300  12.6700     5
06183 DAM00006181  55.5300  12.7200     2
06186 DAM00006181  55.6800  12.5500     9
06200 NLM00006210  52.0300   4.3500    -2
06210 NLM00006210  52.1800   4.4200     1
06227 NLM00006235  52.7700   4.6500     7
06229 NLM00006235  53.0000   4.7200     0
06254 NLM00006210  52.2700   4.3000    17
06265 NLM00006260  52.1300   5.2700    20
06286 GMM00010200  53.2000   7.1500     0
06356 NLM00006260  51.8700   5.1500     1
06391 GMM00010404  51.5000   6.2000    19
06407 BEM00006400  51.2000   2.8700     4
06448 BEM00006447  50.9000   4.5000    55
06451 BEM00006447  50.9000   4.4700    55
06463 BEM00006458  50.7800   4.9500    71
06467 BEM00006476  49.9000   5.2200   461
06473 BEM00006476  50.2700   5.2500   250
06495 BEM00006496  50.5000   6.1000   693
06604 SZM00006610  46.9500   6.8500   446
07179 FRM00007180  48.7800   5.9800   336
07181 FRM00007180  48.5800   5.9700   336
07629 FRM00007630  43.5800   1.3800   187
07646 FRM00007645  43.7500   4.4200    94
07658 FRM00007645  43.8000   4.5000    77
07677 FRM00007680  43.2000   6.6800   112
07684 FRM00007680  43.5500   6.9500     9
07688 FRM00007690  43.5700   7.1300    82
07695 FRM00007690  43.6800   7.3300   138
08002 SPM00008001  43.3000  -8.3800   103
08003 SPM00008001  43.4800  -8.3200   241
08005 SPM00008001  43.4700  -8.2300     6
08021 SPM00008023  43.4300  -3.8200     5
08023 SPM00008023  43.4700  -3.8200    66
08160 SPM00008160  41.6500  -1.0000   257
08161 SPM00008160  41.6500  -0.8800   237
08180 SPM00008190  41.4000   2.1500    93
08181 SPM00008190  41.2800   2.0700     4
08220 SPM00008221  40.6700  -3.7700   823
08222 SPM00008221  40.4200  -3.6800   667
08223 SPM00008221  40.3800  -3.7800   690
08224 SPM00008221  40.3000  -3.7200   620
08227 SPM00008221  40.4800  -3.4500   607
08301 SPM00008302  39.5500   2.6200     6
08303 SPM00008302  39.7300   2.7200  1015
08306 SPM00008302  39.5500   2.7300     4
08429 SPM00008430  37.9500  -1.2300    75
08430 SPM00008430  37.9800  -1.1300    63
08431 SPM00008433  37.5800  -1.0000   219
08508 POM00008508  38.7300 -27.0700   113
08511 POM00008508  38.6700 -27.2200    76
08521 POM00008522  32.6800 -16.7800    58
08532 POM00008579  38.8300  -9.3300   130
08534 POM00008579  38.7000  -9.0500    11
08535 POM00008579  38.7200  -9.1500    95
08537 POM00008579  38.8800  -9.0300     3
08546 POM00008545  41.1300  -8.6000   100
09379 GMM00010384  52.3800  13.5200    47
09385 GMM00010384  52.3800  13.5200    47
09469 GMM00010468  51.4200  12.2300   142
09488 GMM00010486  51.1300  13.7700   230
09546 GMM00010548  50.6300  10.1500   487
10031 GMM00010035  54.7800   9.3800    43
10034 GMM00010035  54.6300   9.3500    20
10037 GMM00010035  54.4700   9.5200    22
10038 GMM00010035  54.5200   9.5300    10
10044 GMM00010046  54.5000  10.2700    21
10045 GMM00010046  54.3300  10.1000    19
10150 GMM00010046  54.1700  10.3500    26
10203 GMM00010200  53.3300   7.2000     6
10235 GMM00010238  53.0000   9.8300    77
10306 GMM00010307  52.3000   7.3800    49
10314 GMM00010307  52.3300   7.5500    39
10343 GMM00010238  52.6000  10.0200    52
10381 GMM00010384  52.4700  13.3000    51
10382 GMM00010384  52.5700  13.3200    37
10384 GMM00010384  52.4700  13.4000    50
10400 GMM00010410  51.2800   6.7700    45
10404 GMM00010404  51.7500   6.2800    26
10405 GMM00010404  51.6000   6.1300    32
10411 GMM00010410  51.5500   7.0800    50
10413 GMM00010410  51.6500   7.1700    74
10438 GMM00010437  51.3200   9.4800   158
10466 GMM00010468  51.5200  11.9500    93
10469 GMM00010468  51.4200  12.2300   133
10488 GMM00010486  51.1300  13.7700   230
10504 BEM00006496  50.6500   6.2800   572
10546 GMM00010548  50.6300  10.1500   494
10615 GMM00010619  49.7700   7.0500   479
10618 GMM00010619  49.7000   7.3300   377
10619 GMM00010618  49.6500   7.3000   426
10628 GMM00010659  49.9800   9.9700   109
10640 GMM00010642  50.1000   8.7500    99
10643 GMM00010642  49.9500   8.9700   131
10644 GMM00010642  49.9300   9.0700   125
10653 GMM00010659  49.6500   9.9700   298
10688 GMM00010687  49.6700  12.1800   438
10706 GMM00010619  49.4800   7.0500   398
10737 GMM00010739  48.7700   9.1800   305
10762 GMM00010764  49.5000  10.9700   302
10763 GMM00010764  49.5000  11.0800   318
10765 GMM00010764  49.2200  11.1000   395
10775 GMM00010771  49.2200  11.8300   442
10818 GMM00010921  48.1000   8.7700   973
10827 GMM00010921  48.1800   9.0000   930
10834 GMM00010828  48.1700   9.5000   526
10857 GMM00010954  48.0700  10.9000   623
10863 GMM00010868  48.4000  11.7000   470
10864 GMM00010868  48.0700  11.6300   560
10866 GMM00010868  48.1300  11.7200   529
10870 GMM00010868  48.3500  11.7800   448
10871 GMM00010868  48.3300  11.6200   510
10953 GMM00010954  47.8700  10.6200   721
10954 GMM00010962  47.8300  10.8700   760
10962 GMM00010954  47.8000  11.0200   977
11009 AUM00011010  48.1800  14.0300   323
11012 AUM00011010  48.0500  14.1300   382
11030 AUM00011035  48.3200  16.1200   175
11033 AUM00011035  48.1500  16.1300   440
11034 AUM00011035  48.2000  16.3700   171
11036 AUM00011035  48.1200  16.5700   183
11037 AUM00011035  48.2000  16.5700   153
11040 AUM00011035  48.1300  16.4200   199
11059 AUM00011010  48.1700  14.0700   314
11060 AUM00011010  48.3000  14.2800   262
11080 AUM00011035  48.2000  16.2300   227
11081 AUM00011035  48.0200  16.2300   249
11082 AUM00011035  48.0300  16.2800   218
11119 AUM00011120  47.3300  11.2000  1204
11126 AUM00011120  47.2200  11.4700  2247
11236 AUM00011240  47.2300  15.2300   999
11241 AUM00011240  47.2000  15.4700  1442
11285 AUM00011240  46.8200  15.2300   355
11290 AUM00011240  47.1200  15.4500   377
11292 AUM00011240  47.0800  15.5800   526
11295 AUM00011240  46.7800  15.5500   272
11393 HUM00012812  47.4700  16.6700   199
11518 EZM00011520  50.1000  14.2700   380
11567 EZM00011520  50.1200  14.5300   287
11710 EZM00011747  49.6500  16.9500   510
11722 EZM00011722  49.1200  16.7500   300
11723 EZM00011722  49.1500  16.7000   238
11930 LOM00011952  49.2000  20.2200  2635
11933 LOM00011952  49.1200  20.0800  1368
11934 LOM00011952  49.0700  20.2500   703
11938 LOM00011952  48.8500  20.1800   906
12125 PLM00012120  54.5500  17.7500    17
12326 PLM00012330  52.3300  16.9700    92
12330 PLM00012330  52.4300  16.8300    92
12372 PLM00012374  52.2800  20.9700    99
12399 BOM00033008  52.0700  23.6200   135
12425 PLM00012425  51.1300  16.9800   116
12786 UPM00033631  48.4000  22.1700   103
12838 HUM00012843  47.4500  18.9700   132
12840 HUM00012843  47.5200  19.0300   129
12844 HUM00012843  47.3500  18.9900   100
12941 HUM00012942  46.1300  18.2500   440
13012 SIM00014015  46.1000  14.3700   685
13014 SIM00014015  46.2200  14.4800   362
13128 HRM00014240  45.9000  15.9700   988
13131 HRM00014240  45.7300  16.0700   106
13222 HRM00014430  44.1300  15.2200     7
13272 RIM00013275  44.8200  20.2800    96
13274 RIM00013275  44.8000  20.4700   132
13322 HRM00014430  43.8500  15.2000    35
13333 HRM00013334  43.5300  16.3000    24
13584 MKM00013586  41.7300  21.5200  2540
13588 MKM00013586  42.0200  21.4000   301
13590 MKM00013586  41.9000  21.8500   856
14012 SIM00014015  46.1000  14.3700   685
14014 SIM00014015  46.2200  14.4800   384
14235 HRM00014240  45.9200  15.9700   988
14241 HRM00014240  45.7300  16.0700   107
14328 HRM00014430  44.1300  15.2200     7
14427 HRM00014430  43.8500  15.2000    35
14428 HRM00014430  44.1300  15.2200     7
14444 HRM00013334  43.5300  16.3000    21
15044 ROM00015010  47.4700  22.8000   162
15080 ROM00015080  47.0500  21.9300   136
15132 ROM00015150  46.6800  27.2300   251
15143 ROM00015120  46.5700  23.7800   430
15148 ROM00015150  46.5300  26.8300  1285
15163 ROM00015120  46.5800  23.4700  1353
15235 ROM00015235  45.8500  24.9800   428
15238 ROM00015300  45.8700  25.7800   525
15254 ROM00015260  45.6500  23.9200  1454
15260 ROM00015260  45.8000  24.1500   445
15277 ROM00015260  45.6300  24.2500   517
15280 ROM00015302  45.4500  25.4500  2504
15282 ROM00015300  45.6000  25.5500  1024
15300 ROM00015300  45.6300  25.5800   538
15301 ROM00015300  45.4500  25.3000  1380
15302 ROM00015300  45.5000  25.5800  1093
15307 ROM00015350  45.3800  27.0500   154
15325 ROM00015302  45.3500  25.5500  1510
15333 ROM00015350  45.2000  26.9700    15
15387 ROM00015360  44.9000  29.6900     1
15420 ROM00015420  44.5000  26.1300    94
15421 ROM00015420  44.5500  26.1000    95
15481 ROM00015480  44.3300  28.4300   102
15490 ROM00015490  43.7700  24.8700    31
15613 BUM00015614  42.5800  23.2700  2292
15730 BUM00015730  41.6300  25.4000   243
16044 ITM00016045  46.0300  13.1800    93
16045 ITM00016044  45.9800  13.0300    51
16114 ITM00016113  44.3800   7.8200   560
16239 ITM00016245  41.8000  12.5500   101
16240 ITM00016245  41.8200  12.4700    45
16242 ITM00016245  41.8000  12.2300     2
16245 ITM00016245  41.6500  12.4300    12
16247 ITM00016245  41.9000  12.4700     1
16546 ITM00016560  39.3500   8.9700    29
16560 ITM00016546  39.2500   9.0500     4
16701 GRM00016716  38.0500  23.6700   138
16714 GRM00016716  37.9700  23.7200   107
16715 GRM00016716  38.1000  23.7800   237
16716 GRM00016716  37.9000  23.7300     9
16717 GRM00016716  37.9800  23.5700     2
16718 GRM00016716  38.0700  23.5500    31
16760 GRM00016754  35.1800  25.3200   336
17031 TUM00017030  41.2500  36.5500     7
17062 TUM00017064  40.9700  29.0800    33
17096 TUM00017095  39.9500  41.1700  1758
17128 TUM00017130  40.1200  32.9800   953
17131 TUM00017130  39.9300  32.7500   823
17195 TUM00017196  38.8200  35.4300  1054
17218 TUM00017220  38.5500  27.0200     5
17219 TUM00017220  38.2700  27.1500   120
17238 TUM00017240  37.6700  30.3300   967
17280 TUM00017281  37.8800  40.1800   686
17600 CYM00017600  34.7500  32.4000     9
20674 RSM00020674  73.5000  80.2300    45
20744 RSM00020744  72.3800  52.7300    19
22112 RSM00022113  68.8800  33.0200     7
22113 RSM00022113  68.9700  33.0500    46
22217 RSM00022217  67.1300  32.4300    30
22522 RSM00022522  64.9800  34.7800    10
22550 RSM00022543  64.5800  40.5000     3
22551 RSM00022543  64.8500  40.2800     4
22555 RSM00022543  64.5300  40.5000    11
22907 RSM00026063  60.1500  30.5200   115
23022 RSM00023022  69.7700  61.6800    53
23078 RSM00023078  69.3200  88.2200    62
23472 RSM00023472  65.7800  87.9500    38
23884 RSM00023884  61.6000  90.0000    60
23933 RSM00023933  60.9700  69.0700    40
24266 RSM00024266  67.5500 133.3800   136
24507 RSM00024507  64.1700 100.0700   140
24726 RSM00024726  62.5500 114.0000   366
24790 RSM00024790  62.7700 148.1700   686
24959 RSM00024959  62.0800 129.7500   103
25677 RSM00025677  63.0500 179.3200     1
26034 ENM00026038  59.6000  24.5000     2
26038 ENM00026038  59.4200  24.8000    44
26258 RSM00026258  57.8300  28.3500    42
26298 RSM00026298  57.9000  34.0500   187
26422 LGM00026422  56.9700  24.0700     3
26477 RSM00026477  56.3800  30.6000    98
26629 LHM00026629  54.8700  23.8800    75
26702 RSM00026702  54.7000  20.6200    20
26850 BOM00026850  53.8700  27.5300   234
27037 RSM00027038  59.2800  39.8700   116
27196 RSM00027199  58.6500  49.6200   164
27199 RSM00027199  58.6000  49.6300   158
27553 RSM00027459  56.2200  43.8200    79
27595 RSM00027595  55.7800  49.1800    64
27612 RSM00027612  55.7500  37.5700   156
27693 RSM00027595  55.4000  49.5300    61
27707 RSM00027707  54.1200  35.3300   203
27731 RSM00027730  54.6200  39.7200   135
28224 RSM00028225  58.0200  56.3000   171
28225 RSM00028225  58.0200  56.3000   157
28448 RSM00028445  56.5000  60.8300   266
28722 RSM00028722  54.7500  56.0000   197
29231 RSM00029231  58.3000  82.9000    76
29282 RSM00029282  58.4200  97.4000   134
29570 RSM00029574  56.0300  92.7500   276
29612 RSM00029612  55.3700  78.4000   120
29634 RSM00029634  55.0300  82.9000   162
29838 RSM00029839  53.3300  83.7000   196
29839 RSM00029839  53.3500  83.8200   159
29865 RSM00029862  53.7500  91.4000   245
30309 RSM00030309  56.0700 101.8300   326
30372 RSM00030372  56.9200 118.3700   703
30635 RSM00030635  53.4700 108.9800   457
30673 RSM00030673  53.7300 119.7800   619
30758 RSM00030758  52.0200 113.3200   685
31441 CHM00050353  51.8800 126.5700   159
31510 RSM00031510  50.2700 127.5000   130
31735 RSM00031736  48.5200 135.1700    77
31909 RSM00031909  45.0300 136.6700    11
31960 RSM00031977  43.1200 131.9000   138
31974 RSM00031977  43.3700 132.1700    46
32150 RSM00032150  46.9200 142.7300    31
32215 RSM00032215  50.7000 156.2300   100
32217 RSM00032217  50.0000 155.3800    16
32540 RSM00032540  52.9700 158.7500     7
32548 RSM00032540  53.1800 158.4000    84
32583 RSM00032540  52.9800 158.6500    24
33041 BOM00033041  52.4500  31.0000   139
33517 UPM00033631  48.7300  22.4700   198
33658 UPM00033658  48.2700  25.9700   240
33791 UPM00033791  47.9300  33.3300   100
33837 UPM00033837  46.4800  30.6300    64
33945 UPM00033946  44.8300  33.9500   170
33990 UPM00033946  44.5000  34.1700    14
33999 UPM00033946  44.4700  34.0700  1180
34009 RSM00034009  51.6500  36.1800   167
34106 RSM00034009  51.7300  36.2700   209
34122 RSM00034122  51.7000  39.1700   164
34123 RSM00034122  51.7000  39.2200   149
34300 UPM00034300  49.9300  36.2800   152
34560 RSM00034467  48.6800  44.3500   145
34880 RSM00034882  46.2700  48.0300    18
35121 RSM00035121  51.7500  55.1000   109
35700 KZM00035700  47.0200  51.8500   -23
35796 KZM00035796  46.9000  75.0000   423
36003 KZM00036003  52.2800  76.9500   146
36096 RSM00036096  51.6700  94.3800   629
36177 KZM00036177  50.3500  80.2500   206
36736 CHM00051133  46.6500  82.7500   441
36870 KZM00036872  43.2300  76.9300   847
37017 RSM00037011  44.2800  39.2700   324
37050 RSM00037055  44.0500  43.0300   576
37171 RSM00037099  43.4500  39.9000    13
37386 GGM00037395  42.3000  42.4000   114
37390 GGM00037395  42.3300  42.8200   300
37472 RSM00037259  43.0200  47.4300   -14
37481 GGM00037484  41.8300  41.7800     7
37484 GGM00037484  41.6500  41.6300     6
37498 GGM00037484  41.5300  41.5800   310
37545 GGM00037549  41.7000  44.7800   403
37546 GGM00037549  41.7500  44.7700   427
37575 AJM00037575  41.6300  46.6500   518
37579 AJM00037575  41.6700  46.8000  1539
37632 GGM00037549  41.4500  45.1000   303
37736 AJM00037735  40.7300  46.3200   326
37789 AMM00037789  40.1300  44.4700   910
37791 AMM00037789  40.4000  44.6500  1798
37850 AJM00037860  40.3700  49.9200     2
37851 AJM00037860  40.4200  49.7800    61
37852 AJM00037860  40.3700  49.7700   224
37853 AJM00037860  40.4800  49.9700     6
37864 AJM00037860  40.4700  50.0700    -6
37874 AMM00037789  39.9700  44.5500   829
37941 AJM00037936  39.4000  45.5700  1206
37947 AJM00037936  38.9500  45.6300   712
38616 KGM00038613  40.7000  72.9000   868
38880 TXM00038880  37.9700  58.3300   230
38989 TXM00038989  35.9500  62.9000   349
40007 SYM00040007  36.1800  37.2300   389
40067 JOM00040255  32.7000  35.6000   997
40095 JOM00040255  32.6000  36.1000   543
40176 ISM00040179  32.1000  34.7800    10
40179 ISM00040186  32.0000  34.8200    30
40180 ISM00040186  32.0000  34.9000    40
40340 ISM00040199  29.6300  35.0200    53
40341 ISM00040199  29.4800  34.9800     2
40369 KUM00040582  29.0700  48.1700    16
40375 SAM00040375  28.3700  36.5800   773
40400 SAM00040400  26.2300  36.4300    22
40415 SAM00040417  26.4300  49.8000    12
40419 SAM00040416  26.4000  50.1000    10
40426 QAM00041169  25.3000  51.5500     3
40437 SAM00040437  24.8800  46.7700   611
40438 SAM00040437  24.7000  46.7300   624
40462 MUM00041256  23.5800  58.2800    14
40476 SAM00041024  21.6700  39.1500     8
40477 SAM00041024  21.5000  39.2000    17
40569 SAM00041112  18.3000  42.8000  2065
40576 YMM00041344  15.4800  44.2200  2206
40580 KUM00040582  29.2800  47.9300    21
40581 KUM00040582  29.3300  48.0500    11
40584 KUM00040582  29.0700  48.1500    16
40585 KUM00040582  29.0300  48.1500     6
40650 IZM00040650  33.2300  44.2300    34
40688 IZM00040689  30.4200  47.6500    19
40766 IRM00040766  34.2700  47.1200  1322
40800 IRM00040800  32.6200  51.6700  1590
40802 IRM00040800  32.6700  51.8700  1607
40875 IRM00040875  27.1800  56.2800     9
40916 UZM00038927  37.2200  67.4200   300
40949 AFM00040948  34.6300  69.0500  1905
41023 SAM00041024  21.6500  39.1000     2
41024 SAM00041024  21.6700  39.1500     8
41026 SAM00041024  21.5000  39.2000    17
41112 SAM00041114  18.2300  42.6500  2084
41114 SAM00041112  18.3000  42.8000  2054
41141 SAM00041140  16.9000  42.5000     6
41168 QAM00041169  25.3000  51.5500     4
41256 MUM00041256  23.5800  58.2800   140
41258 MUM00041256  23.5800  58.4700     7
41312 MUM00041316  16.9200  53.9200    15
41315 MUM00041316  17.2500  54.0800   878
41316 MUM00041316  17.0300  54.0800    22
41344 YMM00041404  15.5200  44.1800  2206
41390 YMM00041390  13.6300  44.0700  1411
41404 YMM00041344  15.3800  44.2000  2190
41506 PKM00041506  35.8500  71.8300  1500
41533 PKM00041529  34.0700  71.9800   315
41565 PKM00041529  33.8200  71.8800  1302
41641 PKM00041640  31.5200  74.4000   213
41660 PKM00041661  30.2500  66.8800  1589
41661 PKM00041661  30.1800  66.9500  1802
41782 PKM00041780  24.8000  66.9800     4
41852 BGM00041859  25.7500  89.2500    34
41855 BGM00041907  24.1500  89.0300    14
41859 BGM00041859  25.7500  89.2500    34
41907 BGM00041907  24.1500  89.0300    14
41915 BGM00041936  23.2200  89.2200     6
41921 BGM00041923  23.9800  90.4200    10
41922 BGM00041923  23.8500  90.4000    10
41935 BGM00041943  23.0000  91.4000    10
41950 BGM00041992  21.4700  91.9700     4
41965 BGM00041977  22.5800  91.7000    10
41992 BGM00041992  21.4500  91.9800     2
42042 INM00042027  33.9800  74.7800  1666
42078 INM00042079  31.7200  76.9700   761
42112 INM00042111  30.4500  78.0800  2005
42178 INM00042182  28.4200  77.0000   226
42181 INM00042182  28.5700  77.1200   233
42261 INM00042260  27.1700  78.0300   169
42368 INM00042369  26.8700  80.9300   111
42398 INM00042397  26.6300  88.3200   126
42539 INM00042539  24.2500  72.1800   135
42543 INM00042542  24.5800  73.7000   581
42654 INM00042647  23.2300  72.7200    82
42700 INM00042701  23.4300  85.4000   647
42706 INM00042706  23.2500  87.0500    82
42707 INM00042706  23.2300  87.0700   100
42792 INM00042886  22.1200  84.0300   241
42807 INM00042809  22.5300  88.3300     6
42866 INM00042867  21.1500  79.1200   311
42874 INM00042874  21.2200  81.6700   298
42970 INM00042971  20.4700  85.9300    27
43013 INM00043014  19.8800  75.3300   581
43057 INM00043003  18.9000  72.8200    11
43064 INM00043063  18.5800  73.9200   593
43149 INM00043150  17.7200  83.2700     3
43180 INM00043181  16.5200  80.6200    20
43185 INM00043185  16.1800  81.1300     2
43196 INM00043192  15.4200  73.7800    62
43278 INM00043279  13.0700  80.2500     6
43284 INM00043285  12.9200  74.8800   102
43285 INM00043284  12.9500  74.8300    31
43296 INM00043295  12.9500  77.6300   888
43347 INM00043346  10.7700  79.8500     2
43367 INM00043368   9.1700  92.8300    10
43373 INM00043371   8.5300  76.8700     7
43395 MVM00043555   4.1700  73.5000     6
43422 CEM00043421   8.1200  80.4700   137
43467 CEM00043466   6.8200  79.8800     7
43555 MVM00043555   4.1700  73.5000     6
44259 MGM00044259  48.0700 114.5000   756
44292 MGM00044292  47.9300 106.9800  1316
44358 CHM00053068  43.7300 111.9000   962
44449 INM00042382  27.1700  84.9800   140
45001 HKM00045004  22.2000 114.0200    79
45006 HKM00045004  22.2800 114.1200    76
45009 HKM00045004  22.1800 114.3000    60
45010 HKM00045004  22.3700 114.2200   576
45032 HKM00045004  22.4700 113.9800    35
45033 HKM00045004  22.5300 114.1500    13
45034 HKM00045004  22.4800 114.2300    53
45035 HKM00045004  22.4700 113.9800    35
45036 HKM00045004  22.4700 114.3500    15
45037 HKM00045004  22.4500 114.1800     4
45039 HKM00045004  22.4000 114.2000     8
45040 HKM00045004  22.3800 114.2700     3
45044 HKM00045004  22.2000 114.0200    79
45045 HKM00045004  22.1800 114.3000    60
46689 TWM00046689  26.1700 119.9300    92
46690 TWM00058968  25.1700 121.4300    19
46694 TWM00058968  25.1300 121.7500     3
46696 TWM00058968  25.0700 121.5300     6
46699 TWM00046699  23.9700 121.6200    19
46735 TWM00046734  23.5200 119.5700    21
46738 TWM00046697  24.9300 121.3000   141
46740 TWM00046747  22.5700 120.3500     8
46741 TWM00046743  23.0000 120.3300    14
46744 TWM00046750  22.6200 120.2700    29
46745 TWM00046743  22.7800 120.2500    10
46747 TWM00046750  22.4700 120.4300     8
46748 TWM00046746  23.5000 120.4200    28
46749 TWM00046751  24.1500 120.6800    78
46750 TWM00046747  22.6700 120.4500    24
46758 TWM00046750  22.7000 120.4700    29
46763 TWM00046699  24.0300 121.6200    13
46770 TWM00046751  24.2700 120.6200   203
46772 TWM00046747  22.4200 120.5500    20
46777 TWM00046751  24.2500 120.5200     5
47035 CHM00054497  40.1000 124.3800     8
47041 KNM00047041  39.9000 127.5200    34
47058 KNM00047058  39.0200 125.8200    29
47068 KSM00047102  38.2000 124.8800     5
47080 KSM00047090  38.4500 128.4200   126
47090 KSM00047090  38.2000 128.6000     7
47091 KSM00047090  38.1300 128.6000    14
47095 KSM00047101  38.0800 127.8200   135
47100 KSM00047107  37.6800 128.7500   843
47101 KSM00047101  37.8700 127.6000    74
47104 KSM00047101  37.8700 127.7200    76
47108 KSM00047111  37.5700 126.9700    86
47110 KSM00047110  37.5500 126.8000    18
47111 KSI0000RKSC  37.4300 127.1200    20
47112 KSM00047110  37.4800 126.6300    70
47116 KSM00047110  37.4500 126.8300   629
47117 KSI0000RKSC  37.5000 126.9300    46
47119 KSI0000RKSC  37.2700 126.9800    37
47120 KSI0000RKSC  37.2500 127.0000    24
47122 KSI0000RKSC  37.1000 127.0300    11
47124 KSM00047131  36.4000 127.5000    79
47126 KSM00047129  36.9300 126.4500   302
47128 KSM00047131  36.7000 127.5000    58
47129 KSM00047129  36.7800 126.4500    21
47131 KSM00047128  36.6300 127.4300    59
47137 KSM00047134  36.4000 128.1500   100
47139 KSM00047138  35.9800 129.4200    20
47143 KSM00047142  35.8800 128.6200    61
47156 KSM00047158  35.1300 126.9200    71
47159 KSM00047153  35.1000 129.0300    69
47160 KSM00047153  35.1200 129.0000   523
47185 KSM00047187  33.2800 126.1700    73
47187 KSM00047187  33.2000 126.2700    13
47418 JAM00047418  42.9800 144.4000    32
47441 JAM00047401  45.4000 141.8200     7
47479 JAM00047412  43.1200 141.3800     8
47489 JAM00047418  43.0300 144.2000    95
47515 JAM00047580  40.5500 141.4700    46
47545 JAM00047582  39.7000 140.0700    15
47567 JAM00047590  38.2300 140.9200     5
47569 JAM00047590  38.1300 140.9300     2
47572 JAM00047604  37.7200 138.8200   634
47573 JAM00047604  37.9500 139.1200     1
47581 JAM00047580  40.5300 141.5300    27
47627 JAM00047646  36.2200 140.1000   869
47628 JAM00047646  36.2300 140.2000    28
47646 JAM00047727  36.0500 140.1300    31
47651 JAM00047684  34.7200 136.5200     2
47654 JAM00047681  34.7000 137.7200    32
47658 JAM00047655  34.8000 138.3000     7
47662 JAM00047727  35.6800 139.7700     5
47671 JAM00047727  35.5500 139.7700     3
47681 JAM00047681  34.7300 137.6700    44
47682 JAM00047727  35.6000 140.1200    16
47687 JAM00047727  35.6300 139.8500     7
47695 JAM00047727  35.8500 139.9700    19
47716 JAM00047646  36.0300 140.2000    24
47742 JAM00047744  35.5500 133.2300     2
47743 JAM00047744  35.5000 133.2300     5
47762 JAM00047787  33.9500 130.9300    48
47765 JAM00047764  34.3700 132.4300    29
47771 JAM00047772  34.7800 135.4500    15
47773 JAM00047772  34.6200 135.6700   474
47779 JAM00047772  34.6000 135.5800    10
47786 JAM00047787  33.9300 131.2800     5
47789 JAM00047764  34.3700 132.4200     3
47790 JAM00047741  35.4000 132.8800     2
47791 JAM00047741  35.5300 133.1000   535
47811 JAM00047855  33.1500 129.7200    22
47812 JAM00047855  33.1500 129.7300    15
47817 JAM00047855  32.7300 129.8700    27
47833 JAM00047850  31.4200 130.8800    56
47849 JAM00047850  31.2500 131.0800   277
47851 JAM00047827  31.8000 130.7200   272
47853 JAM00047787  33.8300 130.9500     3
47860 JAM00047810  33.3200 130.4200    17
47872 JAM00047909  28.4200 129.7000    23
47881 JAM00047884  34.1300 134.6000     2
47884 JAM00047881  34.0000 134.6300     3
47885 JAM00047898  32.7800 132.9700     4
47895 JAM00047881  34.0700 134.5800     6
47909 JAM00047909  28.3800 129.5000     3
47920 JAM00047918  24.4200 124.1800   516
47930 JAM00047931  26.2000 127.6500     4
47931 JAM00047936  26.3500 127.7500    43
47933 JAM00047936  26.2700 127.7500    75
47935 JAM00047931  26.3000 127.7700     6
47936 JAM00047931  26.2300 127.6800    35
47937 JAM00047936  26.1500 127.7700   180
47940 JAM00047938  26.6000 127.9700     7
47971 JAM00047971  27.0800 142.1800     4
47991 JAM00047991  24.3000 153.9700     8
48053 BMM00048053  20.8300  95.8300   214
48096 BMM00048097  16.9000  96.1800    28
48097 BMM00048096  16.7700  96.1700    15
48329 THM00048327  18.9200  99.0300   298
48352 LAM00048940  17.8700 102.7500   160
48381 THM00048381  16.4300 102.8300   165
48434 THM00048431  14.7200 102.1700   193
48454 THM00048453  13.7000 100.5700     6
48455 THM00048453  13.7300 100.5000    12
48456 THM00048455  13.9200 100.6000     4
48461 THM00048477  12.9200 100.8700    61
48500 THM00048500  11.8000  99.8000     3
48551 THM00048551   9.1200  99.3500    10
48565 THM00048565   8.1000  98.3000     6
48601 MYM00048602   5.3000 100.2700     3
48602 MYM00048601   5.4700 100.3800     1
48647 MYM00048648   3.1300 101.5500    27
48648 MYM00048647   3.1000 101.6500    57
48692 SNM00048698   1.4200 103.8800    14
48802 CHM00056989  22.3300 103.8300  1640
48845 VMM00048845  18.7000 105.6700     6
48855 VMM00048855  16.0300 108.1800     6
48877 VMM00048877  12.2500 109.2000     6
48914 VMM00048914   9.1700 105.1700     2
